timestamp,_id,timestamp
2018-10-29 15:00:00,307,307
2018-10-29 16:00:00,318,318
2018-10-29 17:00:00,196,196
2018-10-29 18:00:00,265,265
2018-10-29 19:00:00,273,273
2018-10-29 20:00:00,385,385
2018-10-29 21:00:00,271,271
2018-10-29 22:00:00,232,232
2018-10-29 23:00:00,170,170
2018-10-30 00:00:00,64,64
2018-10-30 01:00:00,65,65
2018-10-30 02:00:00,91,91
2018-10-30 03:00:00,18,18
2018-10-30 04:00:00,22,22
2018-10-30 05:00:00,51,51
2018-10-30 06:00:00,141,141
2018-10-30 07:00:00,103,103
2018-10-30 08:00:00,231,231
2018-10-30 09:00:00,246,246
2018-10-30 10:00:00,338,338
2018-10-30 11:00:00,278,278
2018-10-30 12:00:00,371,371
2018-10-30 13:00:00,289,289
2018-10-30 14:00:00,290,290
2018-10-30 15:00:00,350,350
2018-10-30 16:00:00,346,346
2018-10-30 17:00:00,295,295
2018-10-30 18:00:00,369,369
2018-10-30 19:00:00,420,420
2018-10-30 20:00:00,205,205
2018-10-30 21:00:00,0,0
2018-10-30 22:00:00,0,0
2018-10-30 23:00:00,0,0
2018-10-31 00:00:00,0,0
2018-10-31 01:00:00,0,0
2018-10-31 02:00:00,0,0
2018-10-31 03:00:00,0,0
2018-10-31 04:00:00,0,0
2018-10-31 05:00:00,0,0
2018-10-31 06:00:00,0,0
2018-10-31 07:00:00,0,0
2018-10-31 08:00:00,0,0
2018-10-31 09:00:00,194,194
2018-10-31 10:00:00,355,355
2018-10-31 11:00:00,302,302
2018-10-31 12:00:00,419,419
2018-10-31 13:00:00,340,340
2018-10-31 14:00:00,309,309
2018-10-31 15:00:00,301,301
2018-10-31 16:00:00,298,298
2018-10-31 17:00:00,296,296
2018-10-31 18:00:00,290,290
2018-10-31 19:00:00,360,360
2018-10-31 20:00:00,508,508
2018-10-31 21:00:00,414,414
2018-10-31 22:00:00,205,205
2018-10-31 23:00:00,120,120
2018-11-01 00:00:00,84,84
2018-11-01 01:00:00,61,61
2018-11-01 02:00:00,17,17
2018-11-01 03:00:00,18,18
2018-11-01 04:00:00,24,24
2018-11-01 05:00:00,52,52
2018-11-01 06:00:00,75,75
2018-11-01 07:00:00,126,126
2018-11-01 08:00:00,296,296
2018-11-01 09:00:00,286,286
2018-11-01 10:00:00,454,454
2018-11-01 11:00:00,412,412
2018-11-01 12:00:00,367,367
2018-11-01 13:00:00,450,450
2018-11-01 14:00:00,437,437
2018-11-01 15:00:00,318,318
2018-11-01 16:00:00,273,273
2018-11-01 17:00:00,370,370
2018-11-01 18:00:00,314,314
2018-11-01 19:00:00,7,7
2018-11-01 20:00:00,0,0
2018-11-01 21:00:00,0,0
2018-11-01 22:00:00,0,0
2018-11-01 23:00:00,0,0
2018-11-02 00:00:00,0,0
2018-11-02 01:00:00,0,0
2018-11-02 02:00:00,0,0
2018-11-02 03:00:00,0,0
2018-11-02 04:00:00,0,0
2018-11-02 05:00:00,0,0
2018-11-02 06:00:00,0,0
2018-11-02 07:00:00,0,0
2018-11-02 08:00:00,0,0
2018-11-02 09:00:00,0,0
2018-11-02 10:00:00,0,0
2018-11-02 11:00:00,0,0
2018-11-02 12:00:00,190,190
2018-11-02 13:00:00,325,325
2018-11-02 14:00:00,297,297
2018-11-02 15:00:00,279,279
2018-11-02 16:00:00,280,280
2018-11-02 17:00:00,344,344
2018-11-02 18:00:00,269,269
2018-11-02 19:00:00,242,242
2018-11-02 20:00:00,255,255
2018-11-02 21:00:00,480,480
2018-11-02 22:00:00,154,154
2018-11-02 23:00:00,143,143
2018-11-03 00:00:00,84,84
2018-11-03 01:00:00,33,33
2018-11-03 02:00:00,9,9
2018-11-03 03:00:00,32,32
2018-11-03 04:00:00,55,55
2018-11-03 05:00:00,35,35
2018-11-03 06:00:00,97,97
2018-11-03 07:00:00,137,137
2018-11-03 08:00:00,236,236
2018-11-03 09:00:00,249,249
2018-11-03 10:00:00,265,265
2018-11-03 11:00:00,332,332
2018-11-03 12:00:00,258,258
2018-11-03 13:00:00,273,273
2018-11-03 14:00:00,309,309
2018-11-03 15:00:00,283,283
2018-11-03 16:00:00,242,242
2018-11-03 17:00:00,251,251
2018-11-03 18:00:00,271,271
2018-11-03 19:00:00,271,271
2018-11-03 20:00:00,312,312
2018-11-03 21:00:00,266,266
2018-11-03 22:00:00,202,202
2018-11-03 23:00:00,187,187
2018-11-04 00:00:00,243,243
2018-11-04 01:00:00,101,101
2018-11-04 02:00:00,162,162
2018-11-04 03:00:00,20,20
2018-11-04 04:00:00,21,21
2018-11-04 05:00:00,26,26
2018-11-04 06:00:00,58,58
2018-11-04 07:00:00,123,123
2018-11-04 08:00:00,123,123
2018-11-04 09:00:00,233,233
2018-11-04 10:00:00,270,270
2018-11-04 11:00:00,290,290
2018-11-04 12:00:00,302,302
2018-11-04 13:00:00,326,326
2018-11-04 14:00:00,287,287
2018-11-04 15:00:00,287,287
2018-11-04 16:00:00,298,298
2018-11-04 17:00:00,236,236
2018-11-04 18:00:00,273,273
2018-11-04 19:00:00,325,325
2018-11-04 20:00:00,290,290
2018-11-04 21:00:00,228,228
2018-11-04 22:00:00,248,248
2018-11-04 23:00:00,96,96
2018-11-05 00:00:00,50,50
2018-11-05 01:00:00,42,42
2018-11-05 02:00:00,30,30
2018-11-05 03:00:00,72,72
2018-11-05 04:00:00,40,40
2018-11-05 05:00:00,51,51
2018-11-05 06:00:00,87,87
2018-11-05 07:00:00,119,119
2018-11-05 08:00:00,291,291
2018-11-05 09:00:00,313,313
2018-11-05 10:00:00,319,319
2018-11-05 11:00:00,362,362
2018-11-05 12:00:00,360,360
2018-11-05 13:00:00,426,426
2018-11-05 14:00:00,327,327
2018-11-05 15:00:00,388,388
2018-11-05 16:00:00,360,360
2018-11-05 17:00:00,314,314
2018-11-05 18:00:00,307,307
2018-11-05 19:00:00,375,375
2018-11-05 20:00:00,314,314
2018-11-05 21:00:00,267,267
2018-11-05 22:00:00,313,313
2018-11-05 23:00:00,145,145
2018-11-06 00:00:00,118,118
2018-11-06 01:00:00,160,160
2018-11-06 02:00:00,68,68
2018-11-06 03:00:00,24,24
2018-11-06 04:00:00,23,23
2018-11-06 05:00:00,63,63
2018-11-06 06:00:00,127,127
2018-11-06 07:00:00,175,175
2018-11-06 08:00:00,261,261
2018-11-06 09:00:00,332,332
2018-11-06 10:00:00,486,486
2018-11-06 11:00:00,346,346
2018-11-06 12:00:00,528,528
2018-11-06 13:00:00,450,450
2018-11-06 14:00:00,1341,1341
2018-11-06 15:00:00,656,656
2018-11-06 16:00:00,322,322
2018-11-06 17:00:00,282,282
2018-11-06 18:00:00,253,253
2018-11-06 19:00:00,272,272
2018-11-06 20:00:00,278,278
2018-11-06 21:00:00,306,306
2018-11-06 22:00:00,165,165
2018-11-06 23:00:00,110,110
2018-11-07 00:00:00,98,98
2018-11-07 01:00:00,49,49
2018-11-07 02:00:00,48,48
2018-11-07 03:00:00,78,78
2018-11-07 04:00:00,42,42
2018-11-07 05:00:00,41,41
2018-11-07 06:00:00,90,90
2018-11-07 07:00:00,131,131
2018-11-07 08:00:00,412,412
2018-11-07 09:00:00,379,379
2018-11-07 10:00:00,394,394
2018-11-07 11:00:00,393,393
2018-11-07 12:00:00,316,316
2018-11-07 13:00:00,338,338
2018-11-07 14:00:00,379,379
2018-11-07 15:00:00,271,271
2018-11-07 16:00:00,464,464
2018-11-07 17:00:00,337,337
2018-11-07 18:00:00,323,323
2018-11-07 19:00:00,167,167
